,SMILES,PKM2_inhibition,ERK2_inhibition
282,O=C(COC(=O)C1=COCCO1)Nc1ccc2c(c1)OCO2,0,1
283,C[P@](=O)(Nc1ccccn1)Oc1ccccc1,0,0
284,CCOC(=O)c1cc(C#N)c(SCc2ccc(C#N)cc2)nc1C,0,0
285,COc1ccccc1-c1nnc(SCC(=O)Nc2ccccc2)o1,0,0
286,CC[NH+]1CCN(C(=O)[C@@H]2c3cc(OC)c(OC)cc3C(=O)N3CCc4ccccc4[C@H]23)CC1,0,1
287,COc1cccc(C(=O)N(CN2CCCC2=O)c2cc(C)on2)c1,0,1
288,CCOC(=O)c1cccc(NC(=O)CSc2nnc(-c3ccoc3C)n2CCOC)c1,0,0
289,Cc1[nH]cc(C23CC4CC(CC(C4)C2)C3)[nH+]1,0,1
290,O=c1nc(N(c2ccccc2)c2ccccc2)[nH]c(=O)[nH]1,0,0
291,O=C1CCCN1CCC1CC[NH+]([C@@H]2CC(=O)N(Cc3ccc(N4CCCC4=O)cc3)C2=O)CC1,0,1
292,COC(=O)c1ccc(COC(=O)c2ccc(N(C)C)cc2)cc1,0,0
293,CC(C)c1nnc(NC(=O)CCC(=O)N2CC[NH+](Cc3ccccc3)CC2)s1,1,1
294,c1ccc(CCCc2nc(-c3ccccn3)no2)cc1,0,0
295,CCOc1cc(-c2nc(-c3ccc(C)nc3OCC)no2)cc(OCC)c1OCC,0,1
296,CCOC(=O)CSC1=C(C#N)[C@H](c2ccccc2OCC)[C@H](C#N)C(=O)N1,0,1
297,COc1ccc(CCNS(=O)(=O)c2cccc(C(=O)[O-])c2)cc1OC,0,0
298,NC(=O)c1c(NC(=O)CSc2nnc(-c3ccco3)n2-c2ccccc2)sc2c1CCC2,0,0
299,Cc1ccc(-c2nnn(CC(=O)N[C@@H]3C[C@H]4CC[C@@H]3C4)n2)cc1,0,0
300,Clc1ccccc1[C@H](c1nnnn1Cc1ccco1)[NH+]1CCN(Cc2ccco2)CC1,0,0
301,CO/C(=N\C1CCCC1)[C@@H](O)c1c[nH]c2ccccc12,0,0
302,CCn1nc(NC(=O)c2ccccn2)c2cc3cc(C)ccc3nc21,0,1
303,CCCCOC(=O)c1ccc(N)cc1,0,0
304,Cc1occc1-c1nnc(SCC(=O)c2c(N)n(Cc3ccccc3)c(=O)n(C)c2=O)n1C,0,1
305,CCOC(=O)c1ccc(NC(=O)C2=C(C)Nc3nc(CCCO)nn3[C@@H]2c2cccc(C)c2)cc1,0,1
306,CCOc1ccc(C(=O)N2CC[NH+](Cc3ccccc3)CC2)cc1,0,0
307,COc1cccc2cc(C(=O)N3CC[NH+](C45CC6CC(CC(C6)C4)C5)CC3)c(=O)oc12,0,1
308,C[C@@H]1[C@@H](c2ccccc2)[N@H+](C)CC[C@]12NC(=O)NC2=O,0,1
309,Cc1cccc2sc(NC(=O)Cn3cccc3)nc12,0,1
310,COC(=O)c1cc(COc2ccc3c4c(c(=O)oc3c2)CCCC4)c(C)o1,0,1
311,CCOC(=O)CCNC(=O)CNC(=O)OCc1ccccc1,1,0
312,Cc1ccc(C(=O)N2CCN(C(=O)C[NH+]3CCCC3)C2)cc1,0,1
313,Cc1ccn2cc(C(=O)Nc3nnc(C)s3)[nH+]c2c1,0,1
314,COC(=O)c1nc(NC(=O)c2ccc(Cl)cc2)n[nH]1,0,0
315,CC(C)NC(=O)Cn1c(SCC(=O)N2CCCc3ccccc32)nc2ccccc21,0,0
316,CCOc1ccc(N2C[C@H](C(=O)NCCC[NH+]3CCOCC3)CC2=O)cc1,0,1
317,CCn1c2ccccc2c2nnc(SCc3ccc(C(=O)OC)o3)nc21,0,0
318,CCCCCCn1c(N2CCC(C)CC2)nc2c1c(=O)[nH]c(=O)n2C,0,1
319,CC[N@@H+]1CCC[C@@H]1CNC(=O)Cn1cnc2ccc(S(=O)(=O)N3CCC(C)CC3)cc2c1=O,0,1
320,COC(=O)c1cccc(NC(=O)CSc2nnnn2C)c1,0,0
321,CC(C)c1ccc(OC(=O)NCCO)cc1,0,0
322,COc1ccc2[nH]c(=O)c(-c3noc(-c4ccc(F)cc4)n3)cc2c1,0,1
323,O=c1nc(CSCc2ccccc2Cl)[nH][nH]1,0,0
324,Cc1cc(NC(=O)c2ccccc2F)n(-c2nc3ccccc3[nH]2)n1,0,1
325,COC(=O)Nc1ncc(C[N@@H+]2CCc3ccccc3C2)s1,0,0
326,Cc1cc(-n2c(C)cc(C(=O)CSc3ncnc4ccccc34)c2C)no1,0,0
327,CCCCO[P@](=O)(c1ccc(N(C)C)cc1)[C@@H](O)c1ccccc1F,1,0
328,CCn1c(SCc2nc(-c3ccc(OC)c(OC)c3)no2)nnc1-c1cccs1,0,0
329,Cc1ccc(S(=O)(=O)NCC/N=C(\C[NH+]2CCOCC2)NS(=O)(=O)c2ccc(C)cc2)cc1,1,0
330,Cc1cc(C)nc(N2CCC[C@H](C(=O)NCCc3ccc(F)cc3)C2)n1,0,1
331,O=C(c1ccccc1C(F)(F)F)N1CCN(S(=O)(=O)c2ccccc2)CC1,0,0
332,Cc1ccc2c(c1)c1nc3ccccc3nc1n2CC[NH+]1CCOCC1,0,1
333,O=C(Cn1cc2c(n1)CCCC2)NCc1cccnc1,0,1
334,O=C(OCCN1C(=O)CCC1=O)c1ccc(S(=O)(=O)N2CCCCC2)cc1,0,0
335,COc1cc(OC)cc(C(=O)NCC(=O)N2CCC(C)CC2)c1,0,1
336,C=C(C)COc1ccc2c(C)c(CC(=O)OC)c(=O)oc2c1C,0,1
337,CC(=O)N1CCN(c2ccccc2NC(=O)COc2cc(C)ccc2C(C)C)CC1,0,0
338,COc1ccc(N2C(=O)C[C@@H]([NH2+]C34CC5CC(CC(C5)C3)C4)C2=O)c(OC)c1,0,1
339,COc1ccc(OCc2ccc(C(=O)[O-])cc2)cc1,0,0
340,Cc1ccccc1OC(=O)CCC(=O)OCCCC(F)(F)C(F)(F)F,1,1
341,COC(=O)NCc1cccc(CNC(=O)OC)c1,0,0
342,CC(=O)N(Cc1ccc2c(c1)OCO2)[C@@H]1CC(=O)N(CCc2ccccc2)C1=O,0,0
343,COc1ccc(-c2nnc(SCC(=O)Nc3cccc(Cl)c3)o2)cc1,0,0
344,O=c1cc(Nc2ccc3c(c2)OCCO3)[nH]c(=O)n1C1CCCCC1,0,0
345,COc1ccc([C@@H]2C[C@@H](c3cccc(C)c3)n3ncnc3N2)cc1,0,0
346,COCc1cc(C)nc(N2CCc3ccccc32)c1C#N,0,0
347,COc1ccc(OC)c(NC(=O)CSc2nc3cccnc3n2C)c1,0,1
348,Cc1ccc(S(=O)(=O)Nn2c(C)nnc2-n2nc(C)cc2C)cc1,0,1
349,COCc1cc(C)nc(SCC(=O)Nc2ccc3c(c2)OCO3)c1C#N,0,0
350,CCc1cc2cccc(C)c2nc1SCC(=O)N1CCN(C(=O)c2ccco2)CC1,0,0
351,CC(C)CNc1cc(=O)n(C)c(=O)n1C,0,0
352,[NH2+]=c1c2c3c(sc2nc2n1CCC2)CCCC3,0,1
353,O=C(OCc1cccc2ccccc12)c1ccc2c(O)nc(C[NH+]3CCOCC3)nc2c1,0,0
354,CCOCC(=O)Nc1ccc(-c2cn3cccnc3[nH+]2)cc1,0,0
355,Cc1c(C(=O)OC[C@H]2CCCO2)[nH]c2c1C(=O)C[C@@H](c1ccc(N(C)C)cc1)C2,0,0
356,COc1ccccc1NC(=O)Cc1noc(CSc2nnc(C)s2)n1,0,0
357,COC(=O)[C@H](CC(=O)Nc1cc(C)ccc1C)Nc1ccccc1OC,0,0
358,COc1ccc(-c2csc(N3CCN(C(=O)c4ccco4)CC3)n2)cc1,0,0
359,CC[C@@H](C)N(C(=O)COC(=O)c1cn(CC)c2nc(C)ccc2c1=O)[C@@H]1CCS(=O)(=O)C1,0,1
360,CCN1C(=O)[C@]2(C(C#N)=C([NH3+])Oc3[nH]nc(C(C)C)c32)c2ccccc21,0,1
361,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,0,1
362,COC(=O)CSc1nnc(CNC(=O)Cc2ccccc2)n1-c1ccccc1OC,0,0
363,COc1ccccc1NC(=O)CN1C(=O)CCS(=O)(=O)c2ccccc21,0,1
364,CCN1C(=O)/C(=C2/Sc3ccccc3N2CCCS(=O)(=O)[O-])SC1=S,0,1
365,CCC(=O)Nc1ccc2c(c1)C(=O)N(C1CCCCC1)C2=O,0,0
366,CCOC(=O)[C@H]1CCC[N@@H+](Cc2ccccc2C)C1,0,0
367,O=P(Nc1nccs1)(c1ccccc1)c1ccccc1,0,0
368,Cc1csc2[nH+]c(CSc3ccc(Cl)cc3)cn12,0,0
369,Cc1ccc(C(=O)OCC(=O)Nc2ccc3c(c2)OCO3)o1,0,0
370,COc1cccc([C@H]2CC(=O)Nc3cc(OC)c(OC)c(OC)c32)c1OC,0,1
371,CC1(C)CC(=O)C2=C(C1)Oc1ncn(Cc3ccco3)c(=[NH2+])c1[C@@H]2c1ccccc1,0,0
372,COc1cccc(NC(=O)CSc2nnc(Cc3cccn3C)n2-c2ccc(F)cc2)c1,0,0
373,CCOC(=O)c1ccc(NC(=O)CSc2nnc(COc3ccccc3OC)n2C)cc1,0,1
374,O=C(CCN1C(=O)c2ccccc2C1=O)N1CCN(c2ccccn2)CC1,0,1
375,Cn1cccc1Cc1nnc(SCC(=O)Nc2ccccc2)n1-c1ccc(F)cc1,0,0
376,Cn1/c(=N/C(=O)C2CCN(S(=O)(=O)c3cccs3)CC2)sc2ccccc21,0,1
377,COC(=O)c1ccc(-c2nc3ccccc3o2)cc1,0,1
378,Cc1ccc(S(=O)(=O)NCc2cn3c(C)csc3[nH+]2)cc1,0,1
379,COc1cccc(CNC(=O)C2CCN(S(=O)(=O)c3ccccc3)CC2)c1,0,0
380,CCCOC(=O)Nc1ccc(N2CCCCC2)cc1,0,0
381,N#CC1=C2SCN(c3ccc(F)cc3)CN2C(=O)C[C@H]1c1cccc(F)c1,0,0
382,CCc1ccc(-c2ccc(C(=O)[O-])cc2)nc1,0,0
383,CCN(C1CCCCC1)S(=O)(=O)c1cc(C)ccc1OC,1,0
384,CCOC(=O)N1CCC(C(=O)Nc2ccc(OCC)cc2)CC1,0,1
385,C[C@@H]([NH+]=c1ccccn1C(=O)Nc1ccc(Cl)cc1)c1ccco1,0,0
386,Cc1cc(N2CCOCC2)nc2ccc(NC(=O)CCC(=O)N3CCC[C@@H](C)C3)cc12,0,0
387,O=C(Nc1ccc2nn(-c3ccccc3)nc2c1)c1ccc2c(c1)OCCO2,0,0
388,CCc1cccc(NC(=O)C[S@@](=O)Cc2nc(-c3ccc(C)cc3)oc2C)c1,0,0
389,O=C1[NH+]=C(N2CCOCC2)SC1=C1CCCCC1,0,1
390,Clc1cc(Br)ccc1OCCOCC[NH+]1CCOCC1,0,1
391,C=CCN1C(=O)[C@@H]2[C@H](C(=O)NC3CCCCC3)[C@H]3C=C[C@@]2(O3)[C@H]1C(=O)NC1CCCC1,0,0
392,COc1cc(/C=C(/C#N)c2ccc(F)cc2)ccc1OCc1ccc(C(=O)[O-])o1,0,0
393,Cc1nn2c3ccccc3nc2n(C)c1=O,0,1
394,CSc1ccccc1NC(=O)CN(c1cccc(C)c1)S(C)(=O)=O,1,0
395,Cc1cc(NC(=O)CCC2CCCC2)no1,0,0
396,CCOC(=O)c1c(C)[nH]c(C(=O)Cn2c(=O)c3c(ncn3CC)n(Cc3ccccc3)c2=O)c1C,0,1
397,CCOC(=O)N1CCN(S(=O)(=O)Cc2ccccc2)CC1,1,1
398,O=C(CSc1nnc(CNC(=O)c2c(F)cccc2Cl)o1)NCc1ccc2c(c1)OCO2,0,0
399,CCOc1ccccc1[C@@H]1C(C#N)=C([NH3+])Oc2[nH]nc(CC)c21,0,1
400,O=C(CSc1ncccc1-c1nc2ccccc2[nH]1)N1CCCCC1,0,0
401,CCCn1nc(C(=O)NCc2ccccn2)c2ccccc2c1=O,0,0
402,Cc1noc2nc(-c3cccs3)cc(-c3nnc4n3CCCCC4)c12,0,0
403,COC(=O)[C@@H]1C[C@@]2(O)[C@H](O)[C@H](O)[C@H](O)C[C@H]2[N@H+]1Cc1c(F)cccc1Cl,0,1
404,CC(=O)c1ccc2c3c(ccc(O)c13)CC2,0,1
405,CCOC(=O)Cn1c(=O)oc2cc(S(=O)(=O)N(CC[NH+](C)C)Cc3ccccc3)ccc21,0,1
406,CCCCCn1c(SCC(=O)OCC)nc2cc(C(=O)NCc3ccco3)ccc2c1=O,0,0
407,Cc1cccc(OCCCn2ccnc2)c1,0,1
408,CCOC(=O)C1CCN(C(=O)N2CCOCC2)CC1,0,1
409,COc1ccc(NC(=O)NCCC[N@@H+]2CCCC[C@H]2C)cc1,0,1
410,CC[NH+]1CCN(Cc2nc3c(c(=O)n(C)c(=O)n3C)n2Cc2cccc3ccccc23)CC1,0,1
411,COc1cccc(-c2cc(C(=O)NCc3ccco3)no2)c1,0,0
412,CC[NH+](CC)Cc1c(C)nc2ccc(OC)cc2c1O,0,1
413,O=C([O-])C[C@@H](NS(=O)(=O)c1ccc(Br)cc1)c1ccco1,0,0
414,c1cncc(-c2nnc(C3CCCCC3)o2)c1,0,0
415,CCSc1nnc(CNc2ccc(F)cc2)n1C[C@H]1CCCO1,0,0
416,CCOC(=O)N1CCN(C(=O)CCCn2nc(C)c3sc4ccccc4c3c2=O)CC1,0,1
417,Cc1cc(C)n2cc(CSCc3ccco3)[nH+]c2n1,0,0
418,Cc1ccc(OC[C@@H](O)Cn2c(N3CCOCC3)nc3c2c(=O)[nH]c(=O)n3C)cc1,0,1
419,COc1cc2[nH]c(=O)n(CCC(=O)NC3CCCC3)c(=O)c2cc1OC,0,1
420,CCOC(=O)c1cc2sccc2n1CC(=O)Nc1ccc(OC)c(OC)c1,0,1
421,O=C(CCc1nc(-c2ccccc2F)no1)NCC[N@@H+]1CCc2ccccc2C1,0,0
422,C[C@@]12C[C@@H](NC(=O)N1CCc1ccccc1)c1cc(Cl)ccc1O2,0,1
423,Cc1[nH]nc(NC=C2C(=O)CC(C)(C)CC2=O)c1-c1ccc(Cl)cc1,0,0
424,CCn1c(=O)c(C(=O)NCc2ccc(OC)c(OC)c2)c([O-])c2ccccc21,0,1
425,COc1cccc(-c2csc(N3CCN(S(=O)(=O)c4ccc(F)cc4)CC3)n2)c1,0,0
426,CC(C)NC(=O)NC(=O)CSc1ncc(C(F)(F)F)cc1Cl,1,1
427,CCOc1ccccc1N(C(=O)c1snc(C(N)=O)c1N)[C@H](C(=O)NC1CCCC1)c1ccco1,0,0
428,C[C@@H]1CCc2n[nH]c(C(=O)[O-])c2C1,0,1
429,Nc1nonc1-c1nc2ccccc2n1Cc1ccc(F)cc1Cl,0,1
430,COc1cc(C(=O)Nc2ccc(NC(=O)C3CC3)nc2)cc(OC)c1OC,0,1
431,COc1ccc(-c2nn(-c3ccccc3)cc2C(=O)NCCCn2ccnc2)cc1,0,0
432,Cc1ccc(OCc2nnc(SCC(=O)Nc3ccc4c(c3)OCO4)n2C)cc1,0,0
433,Cc1ccc(Cl)cc1N1CCN(C(=O)COc2ccc(S(=O)(=O)NC(C)C)cc2)CC1,1,0
434,Cn1cccc1Cc1nnc(SCC(=O)Nc2ccc3c(c2)OCO3)n1CCc1ccccc1,0,0
435,O=C(Nc1cc(N2CCOCC2)ncn1)Nc1cccc2ccccc12,0,0
436,Cc1cc(C)n(-c2nc3ccccc3c(=O)n2OCc2ccc(F)cc2)n1,0,1
437,CCOC(=O)c1ccc(NC(=O)Nc2ccc3c4c(cccc24)C(=O)N3CC)cc1,0,1
438,COc1cc2sc(C)nc2c2sccc12,0,1
439,Cc1ccc(CNC(=O)CSc2nc3ccccc3c(=O)n2CCCO)cc1,0,0
440,Cc1c(NC(=O)c2cc(-c3cccs3)on2)c(=O)n(-c2ccccc2)n1C,0,0
441,C=CCn1c(=O)c2c(C)c(C)sc2n2c(Nc3ccccc3)nnc12,0,1
442,Cc1ccc(S(=O)(=O)Nc2cc(C)nn2-c2ccccc2)cc1,0,0
443,CCCn1c(=O)c2ccccc2n2c(SCc3nnc(-c4ccccc4Br)o3)nnc12,0,0
444,Cc1cc(NC(=O)CSc2ncnc3sc4c(c23)CC[C@@H](C)C4)no1,0,0
445,CCCCCn1c(=N)n(C[C@H](O)COc2ccccc2OC)c2ccccc21,0,1
446,O=C([O-])CCC(=O)Nc1ccc2c(c1)oc1ccccc12,0,1
447,COc1cccc2c1O[C@]1(C)C[C@H]2/C(=C(\C)[O-])C(=O)N1,0,1
448,CCOC(=O)CSc1cc(C)nc(NC(C)=O)n1,0,0
449,O=C1c2sc3nc4c(c(=O)n3c2C(=O)N1c1ccccc1)CCC4,0,1
450,O=C(Cn1nnc(-c2ccccc2NC(=O)c2ccco2)n1)NC1CCCCC1,0,0
451,CCCCN(C)C(=O)CS(=O)(=O)Cc1nc(-c2cccc(OC)c2)oc1C,0,0
452,CC1CCC(NC(=O)Cn2c(=O)[nH]c3ccsc3c2=O)CC1,0,1
453,Cc1cc(N2CCCc3ccccc32)n2ncnc2n1,0,1
454,CCOC(=O)c1c(C)[nH]c(C(=O)CSc2nnnn2-c2ccc(C)cc2)c1C,0,1
455,C[NH+](C)CCC(=O)c1ccc(Cl)cc1,1,0
456,CCOC(=O)c1[nH]c(C)c(C(=O)c2cc(F)ccc2F)c1C,0,1
457,CCOCCCNc1ccc(-c2ccccc2)nn1,0,1
458,O=C(Nc1cccc(O)c1)[C@H]1CCCN1C(=O)OCc1ccccc1,0,0
459,Cc1nnc(NC(=O)Cc2ccc(OCc3c(C)noc3C)cc2)s1,0,0
460,CN(C)C(=O)[C@H]1C[C@@H]1[C@H](NC(=O)OCc1ccccc1)c1ccccc1,0,0
461,Cc1c(NC(=O)CSc2nnc3sc4ccccc4n23)c(=O)n(-c2ccccc2)n1C,0,1
462,CCN(c1ccccc1)S(=O)(=O)c1ccc(OCc2c(C)noc2C)cc1,0,0
463,Cc1cc(NC(=O)COC(=O)[C@H]2COc3ccccc3O2)no1,0,1
464,O=C(CSCc1ccc(Br)cc1)N1CCOCC1,0,0
465,COc1cc(C(=O)NC2=[NH+]CCS2)ccc1OCc1c(C)noc1C,0,1
466,CCOC(=O)c1ccccc1NC(=O)c1ccc(NS(C)(=O)=O)cc1,0,0
467,C[NH+](C)[C@H](CNC(=O)NC1CCCCC1)c1cccnc1,0,0
468,Cn1c(SCC(=O)N2CCCCC2)nc2cccnc21,0,0
469,CCOC(=O)C(C(=O)OCC)[C@@](NS(=O)(=O)c1ccccc1)(C(=O)OC)C(F)(F)F,1,0
470,CC[C@@H](Sc1nc2ccccc2c(=O)n1C[C@H]1CCCO1)C(=O)NCc1cccnc1,0,0
471,CCOC(=O)Cn1ncc2c(=O)oc3ccccc3c21,0,1
472,CC(=O)Oc1ccc2c(c1)c(C(C)=O)c(C)n2C,0,1
473,CCOc1ccc(-n2c(=O)c3sccc3n(CC(=O)NCc3ccco3)c2=O)cc1,0,0
474,COC(=O)Nc1ccc(S(=O)(=O)N(C)CC(F)(F)C(F)F)cc1,1,1
475,CC(C)Cc1cc(C(=O)Nc2ccc(F)cc2F)no1,0,0
476,NC(=O)c1cccc(S(=O)(=O)N2C[C@H](c3ccccc3)CC2=O)c1,0,0
477,Cc1nc(NCCC[NH+]2CCOCC2)c2oc3ccccc3c2n1,0,0
478,Nc1nnc(CCN2C(=O)CSC2=O)s1,0,0
479,Cc1cc(C)n(S(=O)(=O)c2cc(C(=O)[O-])c(Cl)cc2Cl)n1,0,0
480,CC([NH2+]C[C@H]1CCCO1)=C1C(=O)N(C)C(=O)N(C)C1=O,0,0
481,CCc1nc(C)ccc1OCC(=O)NCCC[NH+](C)C,0,0
482,CC1(C)CC(=O)C2=C(C1)NC(=O)C[C@@H]2c1cc(F)ccc1F,0,0
483,CC[C@]1(C)Cc2ccccc2/C(=C/C(=O)N2CCCCC2)[NH2+]1,0,0
484,CC[C@](C)(C(=O)NC1CCCC1)N(C(=O)CNC(C)=O)c1ccc(C)cc1,1,0
485,C[NH+](C)CCOC(c1ccccc1)c1ccccc1,0,1
486,Cc1cc(C)cc(NC(=O)Cn2ncn3c(cc4ccccc43)c2=O)c1,0,1
487,Cc1cc(OCCCn2ccnc2)cc(C)c1Cl,0,1
488,CC[NH+](CC)CCNC(=O)Cn1nc(Cc2ccccc2)c2ccccc2c1=O,0,0
489,COc1cccc(C(=O)Nc2ccc(S(=O)(=O)NCc3ccco3)cc2)c1,0,0
490,c1csc(CSc2nc3ccccc3s2)c1,0,0
491,CCOC(=O)N1CCC(NC(=O)C[C@@H](NS(=O)(=O)c2ccc(Cl)cc2)c2ccco2)CC1,1,0
492,COc1cccc(N2CCN(C(=O)c3ccc4nc(N5CCCCC5)sc4c3)CC2)c1,0,0
493,O=C([O-])Cc1ccccc1C(=O)[O-],0,0
494,C[NH+]1CCN(c2nc(-c3cccnc3)nc3ccccc23)CC1,0,0
495,Cn1c(SCC(=O)NCCc2ccccc2)nnc1-c1ccncc1,0,0
496,Cc1ccc([C@@]2(C(F)(F)F)NC(=O)N3CCC[NH+]=C3S2)cc1,0,1
497,COC(=O)CSc1nnc(-c2ccc(S(=O)(=O)N3CCC(C)CC3)cc2)o1,1,1
498,CSC1=[NH+]CCN1C(=O)c1ccc(S(=O)(=O)N2CCCC2)cc1,0,1
499,CC(C)(C)NC(=O)Cn1cc(C#N)c2cc(Br)ccc21,0,0
500,Cc1cc(C)n2nc(CC(=O)NC3CCCCCCC3)nc2n1,0,0
501,O=C([O-])c1ccc(COc2ccc(CO)cc2Cl)cc1,0,0
502,CCOCCCNC(=O)c1ccc2c(c1)OCO2,0,0
503,CCOc1ccc(-c2[nH]ncc2Oc2ccccc2OC)c(O)c1,0,1
504,CC(C)(C)c1nn(-c2ccccc2)c2nc(O)c(C[NH2+]Cc3ccco3)cc12,0,0
505,C=CCn1c(C)c(C(C)=O)c(N2CCOCC2)nc1=S,0,0
506,CC(C)(C)c1ccc(S(=O)(=O)NCCOCC(F)(F)C(F)F)cc1,1,1
507,O=C(Nc1ccc2c(c1)OCCO2)[C@H]1CCCN(S(=O)(=O)c2cccnc2)C1,0,0
508,Cc1ccc(C[C@@H]2CC(=O)N(c3ccncc3)C2=O)cc1,0,0
509,CCOC(=O)N1CCN(c2cc(=O)n(C3CCCCC3)c(=O)[nH]2)CC1,0,1
510,CCOC(=O)c1[nH]c2cc3c(cc2c1CCCN1C(=O)c2ccccc2C1=O)OCCO3,0,1
511,CCNC(=O)N1c2ccc(OCC)cc2C(C)=CC1(C)C,0,1
512,CC[C@@H](Sc1nncn1C)C(=O)Nc1ccccc1OC,0,0
513,Cc1cc(C)n2cc(CSc3nnnn3-c3ccccc3C)[nH+]c2n1,0,0
514,Cc1nn(-c2ccc(F)cc2)c2sc(C(=O)OCC(=O)N3CCC(C)CC3)cc12,0,1
515,O/N=C1/CCc2nonc2/C1=N/O,0,1
516,CCC[N@H+](CCO)Cc1cccc(Br)c1,0,1
517,CC(C)n1c(NCc2c[nH]c3ccccc23)nc2ccccc21,0,1
518,Cc1nn(CC(=O)Nc2ccc3c(c2)nc(C[NH+]2CCCC2)n3C)c(=O)c2ccccc12,0,0
519,O=C(c1ccc([N-]S(=O)(=O)c2ccccc2)cc1)N1CC[NH+](Cc2ccc3c(c2)OCO3)CC1,0,0
520,Cc1cc(NC(=O)COC(=O)[C@H]2CCCN2C(=O)c2cccs2)no1,0,1
521,Cc1cc(C)c2c(=O)n(CC(=O)N3CCC(Cc4ccccc4)CC3)sc2n1,0,0
522,Cn1c(=O)[nH]c(=O)c2c1nc(Br)n2CCCCSc1nc2ccccc2o1,0,1
523,O[C@H](COCc1ccc(Cl)cc1)C[N@H+]1CC=C(c2ccccc2)CC1,0,0
524,Cc1cc(-n2c(C)cc(C(=O)CSc3nc4ccccc4c(=O)n3Cc3ccco3)c2C)no1,0,0
525,NC(=O)CSC1=[NH+]c2ccccc2C2=[NH+][C@H](CC(=O)NCc3cccs3)C(=O)N12,0,1
526,CCc1nnc(NC(=O)[C@H]2CCCN2S(=O)(=O)c2ccccc2)s1,0,1
527,COC(=O)CN(c1ccc(C)c(Cl)c1)S(C)(=O)=O,0,0
528,Cc1ccc(-n2cc(-c3ccccc3)[nH+]c2O)cc1F,0,0
529,C=CCN1C(=O)/C(=C2/Sc3ccccc3N2C)SC1=[NH+]c1c(C)n[nH]c1C,0,0
530,COc1cc(Nc2cc(C)nc3ncnn23)cc(OC)c1OC,0,1
531,Nc1ccc(-c2n[nH]c(=O)c3ccccc23)cc1N,0,1
532,Cn1c(=O)c2c(nc(SCC(=O)Nc3ccccc3)n2C)n(C)c1=O,0,1
533,CCOC(=O)c1cnc(SCC(=O)NCc2cccs2)nc1N,0,0
534,O=C(Cn1c(=O)oc2ccccc21)N1CCCCC1,0,1
535,COc1cccc(CN(CC(=O)NC[C@H]2CCCO2)C(=O)CCC(=O)Nc2cc(C)on2)c1,0,0
536,CCC[C@@H](C)C(=O)NCc1ccccc1OC,0,0
537,Cc1cc(C(=O)CSc2nnc(-c3ccccc3)n2Cc2ccc3c(c2)OCO3)c(C)n1C,0,0
538,CCOC(=O)N1CCN(C(=O)[C@@H]2CCC[N@H+](Cc3nc(-c4ccc(Cl)cc4)oc3C)C2)CC1,0,1
539,COc1ccc([C@@H]2C3=C([NH+]=C4SCC(=O)N42)c2ccccc2CC3)cc1,0,1
540,CCn1c(SCC(N)=O)nc2c(c1=O)C1(CCCC1)Cc1ccccc1-2,0,0
541,CC[C@@H](C)N(C(=O)Cn1nnc2ccccc21)[C@H](C(=O)NCc1ccco1)c1cccc(OC)c1,0,0
542,Cc1cc(N2CCC(C(=O)NC3CCCCC3)CC2)nc(-c2ccccc2)n1,0,0
543,COC(=O)c1cc(OC)c(OC)cc1NC(=O)[C@H]1CCC(=O)N1S(=O)(=O)c1ccc(C)cc1,0,0
544,CC(=O)c1c(C)[nH+]c2cc(Cl)ccc2c1N,0,1
545,Cc1cc2c(c(=O)n1Cc1cccnc1)[C@H](Cc1ccccc1)C(C#N)=C([NH3+])O2,0,0
546,Cc1ccsc1C(=O)OCC(=O)N1CCOCC1,0,1
547,COc1cc([C@H]2[NH2+]Cc3ccccc3-n3cccc32)ccc1O,0,1
548,COc1cc(OC)cc(C(=O)NCc2nnc([S-])n2-c2ccccc2OC)c1,0,1
549,CCOc1cccc([C@H]2[NH2+]Cc3ccccc3-n3cccc32)c1O,0,0
550,CC(=O)Nc1nonc1NC(=O)CSC1=NCCS1,0,0
551,CN(C)S(=O)(=O)c1cccc(C(=O)Nc2ccc(Cl)cn2)c1,0,0
552,O=C(Cn1cc2c(n1)CCCC2)NCCc1ccccc1,0,0
553,CCC(=O)c1ccc(OC[C@@H](O)C[NH+]2CCOCC2)cc1,0,0
554,O=C(c1ccc(Cn2cc(Br)cn2)cc1)N1CCN(c2ccccc2)CC1,0,0
555,CCCCn1c(SCC(=O)Nc2cc(C)on2)nc2c1c(=O)n(C)c(=O)n2C,0,1
556,CC[C@@H](Sc1ccccn1)C(=O)Nc1nnc(C)s1,0,0
557,O=C(CCN1C(=O)c2ccccc2C1=O)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1,0,1
558,O=C(NC[C@H]1CCCO1)[C@@H]1CC(=O)N(C2CCCCCC2)C1,0,0
559,CCOc1ccccc1C(=O)n1nc2nc(C)cc(C)c2c1N,0,1
560,CC(C)COC(=O)[C@H]1[C@H]2C(=O)N(Cc3cccs3)C[C@]23C=C[C@H]1O3,0,0
561,CCOc1ccc(S(=O)(=O)n2nnc3ccccc32)cc1C(C)C,0,1
562,O=C(c1ccc(F)cc1)C1CC[NH+](CCn2c(=O)[nH]c3ccccc3c2=O)CC1,0,0
