,mqn_1,mqn_2,mqn_3,mqn_4,mqn_6,mqn_8,mqn_9,mqn_10,mqn_11,mqn_13,mqn_14,mqn_15,mqn_16,mqn_17,mqn_20,mqn_22,mqn_24,mqn_25,mqn_26,mqn_28,mqn_29,mqn_30,mqn_31,mqn_32,mqn_34,mqn_35,mqn_36,mqn_37,mqn_41
227,16,0,0,0,1,1,3,2,1,9,1,0,8,8,10,2,0,0,3,1,0,10,6,0,0,2,1,0,0
228,21,0,0,0,0,0,1,6,0,15,2,0,7,5,13,0,0,0,6,2,0,6,6,0,0,0,2,0,0
229,18,0,2,0,0,0,5,0,0,5,0,0,15,8,5,0,0,0,2,0,0,14,8,0,0,1,2,1,2
230,19,0,0,0,0,2,0,2,3,10,2,0,11,5,12,2,0,0,4,4,0,11,4,0,0,1,2,0,2
231,17,1,0,0,0,1,4,1,0,8,1,0,9,8,7,1,0,0,3,2,0,12,5,0,0,1,2,0,0
232,10,0,0,0,2,1,2,0,2,4,0,0,10,5,7,2,0,0,1,0,0,9,5,0,0,2,1,0,2
233,19,0,0,0,0,1,1,3,0,7,2,0,14,3,8,2,0,0,4,1,0,9,7,0,0,1,1,1,2
234,19,0,0,0,0,0,2,2,0,6,1,0,12,6,6,0,0,0,2,1,0,13,5,0,0,0,3,0,0
235,20,0,0,0,0,0,3,3,0,4,3,0,16,6,9,0,0,0,3,1,0,13,8,0,0,1,3,0,2
236,23,0,0,0,1,1,2,2,1,8,1,1,12,11,9,0,0,0,2,1,0,16,7,0,0,1,3,0,0
237,17,0,0,0,2,1,3,1,0,8,1,0,9,8,6,1,0,0,2,1,0,12,5,0,0,1,2,0,0
238,16,0,0,0,1,1,3,3,0,5,3,0,16,2,10,2,0,0,3,1,1,14,4,0,0,1,1,1,0
239,14,6,0,0,0,0,2,1,0,10,1,0,10,4,4,0,0,0,7,1,2,8,4,1,0,2,1,0,3
240,20,0,0,0,0,1,2,1,0,7,0,1,12,6,5,2,0,1,2,0,0,12,6,0,0,0,3,0,0
241,19,0,0,0,1,1,0,3,2,9,3,0,11,5,11,1,0,0,4,1,1,11,5,0,0,2,1,0,0
242,19,0,0,0,0,0,2,3,3,7,1,0,18,4,14,0,0,0,3,1,0,14,6,1,0,2,2,0,1
243,14,3,0,0,0,1,1,2,0,8,2,0,9,3,6,2,0,0,6,2,1,8,4,0,0,0,2,0,0
244,9,0,0,0,5,0,0,4,0,10,3,0,3,2,10,0,2,0,7,4,0,2,3,0,0,1,0,0,0
245,24,0,0,0,0,1,3,4,0,11,2,0,14,8,12,3,0,1,5,2,0,12,9,0,0,1,3,0,2
246,17,0,0,0,1,0,3,3,3,4,3,0,23,0,15,0,0,0,3,1,1,17,4,1,0,1,3,0,1
247,22,0,0,0,1,1,3,4,1,12,2,0,13,8,14,1,0,0,4,2,0,12,8,0,0,2,2,0,2
248,24,0,0,0,0,1,2,2,1,9,1,0,12,11,9,1,0,0,3,1,0,15,8,0,0,1,3,0,0
249,18,1,0,0,0,1,2,3,0,6,3,0,12,6,9,1,0,0,5,1,0,9,8,0,0,0,2,1,2
250,18,0,0,0,0,1,5,2,0,7,2,0,10,10,10,1,0,0,3,1,0,10,8,0,0,2,2,0,4
251,12,3,0,0,0,1,3,4,0,10,4,0,7,3,12,2,0,0,10,1,1,1,7,1,0,1,1,0,2
252,19,0,0,0,0,2,2,3,0,7,3,0,9,9,11,3,1,0,6,0,0,8,10,0,0,0,3,0,0
253,20,0,1,0,0,0,2,3,0,7,1,0,15,6,8,1,0,1,4,0,0,10,10,0,0,2,2,0,2
254,16,0,0,0,0,1,2,1,0,4,1,0,11,6,5,1,0,0,3,0,0,9,7,0,0,0,3,0,2
255,20,0,0,0,0,1,1,3,0,9,2,0,10,6,8,1,0,0,5,1,0,7,8,0,0,1,2,0,2
256,23,0,0,0,1,1,3,4,0,15,2,0,9,8,12,1,0,0,6,3,0,10,7,0,0,1,2,0,0
257,20,0,1,0,2,1,1,3,3,10,3,0,13,8,14,1,0,0,4,1,1,14,7,0,0,3,1,0,0
258,12,0,0,0,0,1,4,2,0,6,1,0,9,5,9,1,0,0,2,1,0,9,5,0,0,1,1,0,0
259,18,0,0,0,2,1,2,1,1,9,1,0,11,7,7,1,0,0,3,1,0,9,8,0,0,2,1,0,2
260,18,0,0,0,1,2,1,2,0,12,1,1,6,5,7,1,0,0,5,2,0,5,5,0,0,0,2,0,2
261,24,0,1,0,0,2,3,3,1,9,2,1,17,9,13,4,0,1,6,1,0,11,11,1,0,2,3,0,5
262,17,0,0,0,0,0,0,3,0,4,1,0,9,8,6,1,0,0,2,1,0,11,5,0,0,0,3,0,2
263,12,0,0,0,1,2,3,1,2,6,1,0,11,5,11,3,0,0,2,1,0,10,5,0,0,1,2,0,2
264,14,0,0,0,0,0,0,2,0,4,1,0,6,6,5,0,1,0,2,1,0,9,3,0,0,0,2,0,0
265,24,0,0,0,0,1,2,1,3,7,1,0,19,8,11,2,0,1,1,1,0,17,8,0,0,1,4,0,4
266,13,0,0,0,1,1,2,3,0,9,1,0,6,5,9,1,0,0,3,1,0,7,4,0,0,1,1,0,0
267,22,0,0,0,0,0,2,1,1,5,1,0,17,6,6,1,0,1,1,2,0,18,5,0,0,1,3,0,0
268,21,0,0,0,1,1,1,6,0,11,3,0,12,6,14,1,0,0,6,1,1,11,7,0,0,0,3,0,0
269,14,0,1,0,0,0,3,1,0,3,1,0,15,3,5,1,0,1,2,1,0,10,5,1,0,0,5,0,10
270,12,0,0,0,0,2,0,3,0,8,3,0,3,3,8,2,0,0,5,3,0,4,2,0,0,0,1,0,0
271,17,0,0,0,0,5,1,0,0,14,0,3,3,3,6,2,0,0,8,3,0,1,5,0,0,0,1,0,0
272,22,0,1,0,0,0,3,3,0,7,2,0,17,6,9,1,0,1,5,0,0,12,11,0,0,1,3,0,0
273,21,0,0,0,1,1,2,2,1,6,2,0,15,8,9,0,0,0,2,1,1,18,5,0,0,1,3,0,0
274,22,1,0,0,1,0,6,0,0,7,0,0,19,8,6,1,0,1,1,1,0,19,8,0,0,3,2,0,0
275,18,1,1,0,1,1,2,3,1,12,2,0,8,8,11,1,0,0,6,2,0,8,8,0,0,2,1,0,0
276,16,0,0,0,0,2,5,0,2,8,0,1,15,3,11,0,0,0,3,2,0,13,5,0,0,0,3,0,0
277,17,0,1,0,3,1,3,2,0,7,2,0,13,8,8,1,0,0,3,1,0,12,8,0,0,2,2,0,2
278,17,0,0,0,0,1,3,1,1,7,1,0,12,5,8,1,0,0,3,1,0,11,6,0,0,1,2,0,0
279,17,0,0,0,1,0,6,3,0,5,3,0,14,8,12,0,0,0,4,1,1,14,7,0,0,1,3,0,2
280,13,0,0,0,1,1,1,4,0,7,3,0,8,3,10,2,0,0,4,0,1,7,4,0,0,1,1,0,0
281,13,0,0,0,0,1,1,0,2,3,0,0,10,6,6,1,0,0,0,0,0,11,4,0,0,1,2,0,2
282,14,0,0,0,0,1,0,3,4,6,2,0,12,4,15,1,0,0,2,2,0,11,4,0,0,1,2,0,2
283,12,0,0,0,0,1,1,2,0,5,1,0,6,6,6,1,0,0,2,0,1,10,2,0,0,0,2,0,0
284,18,0,0,0,1,2,1,2,0,10,1,2,6,6,7,0,0,0,5,1,0,6,6,0,0,0,2,0,0
285,17,0,0,0,1,1,2,2,1,8,1,0,9,8,9,1,0,0,2,1,0,12,5,0,0,1,2,0,0
286,26,0,0,0,0,0,3,4,0,8,2,0,21,6,11,1,0,1,5,1,0,12,12,0,0,0,5,0,6
287,17,0,0,0,0,1,2,3,1,8,2,0,11,5,11,0,0,0,4,2,0,10,6,0,0,2,1,0,0
288,21,0,0,0,1,1,3,4,1,15,2,0,8,8,14,1,0,0,5,2,0,9,7,0,0,2,1,0,0
289,14,0,0,0,0,0,2,0,0,2,0,0,15,2,2,2,0,1,1,0,0,9,5,1,0,1,4,0,10
290,15,0,0,0,0,1,3,2,0,3,2,0,9,9,8,2,0,0,2,1,0,13,5,0,0,0,3,0,0
291,26,0,0,0,0,0,4,4,0,7,4,0,24,3,12,1,0,1,4,0,0,15,12,0,0,3,2,0,0
292,18,0,0,0,0,1,0,4,0,10,2,0,6,6,9,0,0,0,5,3,0,8,4,0,0,0,2,0,0
293,20,0,0,0,1,1,4,2,0,11,2,0,12,5,9,2,0,1,4,3,0,12,5,0,0,1,2,0,0
294,16,0,0,0,0,0,3,0,1,5,0,0,9,8,5,0,0,0,0,0,0,13,4,0,0,1,2,0,0
295,22,0,0,0,0,0,3,4,1,15,0,0,9,8,13,0,0,0,5,0,0,8,9,0,0,1,2,0,0
296,19,0,0,0,1,2,1,4,0,12,2,2,8,4,11,1,0,0,6,1,0,5,7,0,0,0,2,0,0
297,17,0,0,0,1,1,0,6,0,11,3,0,6,6,14,1,1,0,6,1,1,7,5,0,0,0,2,0,0
298,22,0,0,0,2,2,3,2,1,9,2,0,15,10,11,3,0,0,3,2,0,15,9,0,0,4,1,0,2
299,17,0,0,0,0,1,4,1,0,6,1,0,14,5,7,1,0,0,2,1,0,11,7,0,0,3,1,0,3
300,22,0,1,0,0,0,6,0,2,8,0,0,17,10,10,1,0,1,1,1,0,19,8,0,0,3,2,0,0
301,16,0,0,0,0,1,1,2,0,6,1,0,10,5,6,2,0,0,2,2,0,10,4,0,0,2,1,0,2
302,19,0,0,0,0,1,4,1,0,6,1,0,11,10,7,1,0,0,3,1,0,11,8,0,0,1,3,0,4
303,11,0,0,0,0,1,0,2,0,7,1,0,3,3,5,2,0,0,3,1,0,4,2,0,0,0,1,0,0
304,22,0,0,0,1,1,5,3,1,11,3,0,11,11,14,2,0,0,7,1,0,10,12,0,0,2,2,0,0
305,26,0,0,0,0,1,4,4,0,14,2,0,13,9,13,3,0,0,6,2,0,11,10,0,0,1,3,0,2
306,20,0,0,0,0,0,2,2,0,7,1,0,12,6,6,1,0,1,2,1,0,13,5,0,0,0,3,0,0
307,25,0,0,0,0,0,2,3,1,5,2,0,24,5,10,1,0,1,3,1,0,15,10,1,0,0,7,0,12
308,15,0,0,0,0,0,3,2,0,3,2,0,14,3,7,3,0,1,4,0,0,9,6,1,0,1,2,0,1
309,14,0,0,0,1,1,2,1,0,5,1,0,8,7,5,1,0,0,2,1,0,9,5,0,0,2,1,0,2
310,21,0,0,0,0,0,0,4,2,7,2,0,13,8,12,0,0,0,4,1,0,10,9,0,0,1,3,0,4
311,15,0,0,0,0,2,0,5,0,13,3,0,3,3,12,2,0,0,4,3,0,5,1,0,0,0,1,0,0
312,17,0,0,0,0,0,3,2,0,6,2,0,13,3,7,1,0,1,3,2,0,11,5,0,0,2,1,0,0
313,12,0,0,0,1,1,4,1,0,5,1,0,8,7,7,2,0,1,3,1,0,8,6,0,0,2,1,0,2
314,11,0,1,0,0,1,3,3,0,7,2,0,6,5,10,2,0,0,4,2,0,7,4,0,0,1,1,0,0
315,23,0,0,0,1,1,3,2,0,10,2,0,13,8,8,1,0,0,4,3,0,12,7,0,0,1,3,0,4
316,20,0,0,0,0,1,2,3,1,10,2,0,14,3,11,2,0,1,3,1,0,11,6,0,0,1,2,0,0
317,18,0,0,0,1,0,4,2,1,8,1,0,10,10,10,0,0,0,3,1,0,10,8,0,0,2,2,0,4
318,18,0,0,0,0,0,5,2,0,9,2,0,11,5,9,1,0,0,5,0,0,6,9,0,0,1,2,0,2
319,23,0,0,0,1,1,4,4,0,10,4,0,17,5,13,2,0,1,6,1,1,12,9,0,0,1,3,0,2
320,12,0,0,0,1,1,4,3,0,9,2,0,6,5,11,1,0,0,4,2,0,7,4,0,0,1,1,0,0
321,12,0,0,0,0,1,0,3,0,9,1,0,3,3,7,2,0,0,4,2,0,4,2,0,0,0,1,0,0
322,18,1,0,0,0,0,3,2,1,5,1,0,11,11,9,1,0,0,3,0,0,12,9,0,0,1,3,0,2
323,10,0,1,0,1,0,3,1,0,5,1,0,6,5,5,2,0,0,2,0,0,7,4,0,0,1,1,0,0
324,18,1,0,0,0,1,4,1,0,6,1,0,11,10,7,2,0,0,3,1,0,12,8,0,0,2,2,0,2
325,15,0,0,0,1,1,2,2,0,6,1,0,11,5,7,2,0,1,2,1,0,10,5,0,0,1,2,0,2
326,20,0,0,0,1,0,4,1,1,8,1,0,11,10,8,0,0,0,4,1,0,11,9,0,0,2,2,0,2
327,19,1,0,0,0,1,0,3,0,13,1,0,6,6,7,1,0,0,6,2,1,8,4,0,0,0,2,0,0
328,19,0,0,0,2,0,5,2,1,11,0,0,11,10,11,0,0,0,3,0,0,12,9,0,0,3,1,0,0
329,22,0,0,0,2,3,1,4,1,12,5,0,12,6,14,3,0,1,6,1,2,13,5,0,0,0,3,0,0
330,20,1,0,0,0,1,3,1,0,9,1,0,12,6,6,1,0,0,4,1,0,11,7,0,0,0,3,0,0
331,18,3,0,0,1,0,2,3,0,8,3,0,12,6,8,0,0,0,6,1,2,13,5,0,0,0,3,0,0
332,21,0,0,0,0,0,4,0,1,4,0,0,16,10,6,1,0,1,1,0,0,14,9,0,0,1,4,0,6
333,15,0,0,0,0,1,3,1,0,5,1,0,11,5,6,1,0,0,1,1,0,11,4,0,0,1,2,0,2
334,18,0,0,0,1,0,2,6,0,7,5,0,14,3,14,0,0,0,5,1,1,11,6,0,0,1,2,0,0
335,17,0,0,0,0,1,1,4,0,10,2,0,9,3,10,1,0,0,5,2,0,7,5,0,0,0,2,0,0
336,18,0,0,0,0,0,0,4,1,10,3,0,6,5,10,0,0,0,7,2,0,3,7,0,0,0,2,0,2
337,24,0,0,0,0,1,2,3,0,12,2,0,12,6,9,1,0,0,6,3,0,11,7,0,0,0,3,0,0
338,22,0,0,0,0,1,1,4,0,7,2,0,20,3,10,2,0,1,4,0,0,10,10,1,0,1,5,0,10
339,15,0,0,0,0,0,0,4,0,7,1,0,6,6,9,0,1,0,3,1,0,8,4,0,0,0,2,0,0
340,16,5,0,0,0,0,0,4,0,17,2,0,3,3,8,0,0,0,8,2,2,4,2,0,0,0,1,0,0
341,12,0,0,0,0,2,0,4,0,10,2,0,3,3,10,2,0,0,4,2,0,4,2,0,0,0,1,0,0
342,22,0,0,0,0,1,1,3,2,8,3,0,15,6,12,0,0,0,4,2,0,12,8,0,0,2,2,0,2
343,17,0,1,0,1,1,2,2,1,9,1,0,9,8,9,1,0,0,3,1,0,11,6,0,0,1,2,0,0
344,18,0,0,0,0,1,2,2,2,3,2,0,17,6,11,2,0,0,2,0,0,14,8,0,0,0,4,0,2
345,19,0,0,0,0,0,4,1,0,5,0,0,14,8,6,1,0,0,2,0,0,13,8,0,0,1,3,0,2
346,17,0,0,0,0,1,2,1,0,6,0,1,10,6,5,0,0,0,3,0,0,8,7,0,0,1,2,0,2
347,17,0,0,0,1,1,3,3,0,10,1,0,8,8,10,1,0,0,4,1,0,8,7,0,0,1,2,0,2
348,15,0,0,0,1,1,5,2,0,8,2,0,8,8,10,1,0,0,6,0,1,8,8,0,0,2,1,0,0
349,18,0,0,0,1,2,1,2,2,10,1,1,10,6,11,1,0,0,4,1,0,8,7,0,0,1,2,0,2
350,23,0,0,0,1,0,3,2,1,9,2,0,14,8,9,0,0,0,4,2,0,13,8,0,0,1,3,0,2
351,10,0,0,0,0,1,2,2,0,7,2,0,3,3,7,1,0,0,6,1,0,1,5,0,0,0,1,0,0
352,13,0,0,0,1,1,2,0,0,0,1,0,14,5,3,2,0,1,1,0,0,9,7,0,0,2,2,0,6
353,25,0,0,0,0,0,3,3,1,7,1,0,17,11,11,2,0,1,2,1,0,17,9,0,0,0,5,0,4
354,16,0,0,0,0,1,3,2,0,7,1,0,8,8,8,2,0,1,2,1,0,10,5,0,0,1,2,0,2
355,23,0,0,0,0,1,1,3,1,9,2,0,16,5,10,1,0,0,5,2,0,11,9,0,0,2,2,0,2
356,15,0,0,0,2,1,4,2,1,10,1,0,8,8,11,1,0,0,3,1,0,10,6,0,0,2,1,0,0
357,20,0,0,0,0,2,0,4,0,13,2,0,6,6,10,2,0,0,6,3,0,7,5,0,0,0,2,0,0
358,19,0,0,0,1,0,3,2,1,6,1,0,14,8,9,0,0,0,2,1,0,15,7,0,0,2,2,0,0
359,22,0,0,0,1,1,2,6,0,13,5,0,11,5,15,0,0,0,9,4,0,7,7,1,0,1,2,0,2
360,19,0,0,0,0,2,3,1,1,7,1,1,14,6,9,4,0,1,6,1,0,7,9,1,0,2,2,0,5
361,23,0,0,0,0,2,0,1,0,14,1,0,6,6,3,2,0,1,7,3,2,10,2,0,0,0,2,0,0
362,21,0,0,0,1,1,3,4,0,13,2,0,9,8,12,1,0,0,4,2,0,11,6,0,0,1,2,0,0
363,18,0,0,0,1,1,1,5,0,6,4,0,12,6,12,1,0,0,5,1,0,10,6,1,0,0,2,1,2
364,15,0,0,0,4,0,2,4,0,7,5,0,12,3,11,0,1,0,6,0,1,6,8,0,0,2,1,0,2
365,17,0,0,0,0,1,1,3,0,5,3,0,13,3,8,1,0,0,4,1,0,8,7,0,0,1,2,0,2
366,16,0,0,0,0,0,1,2,0,7,1,0,9,3,5,1,0,1,3,1,0,8,4,0,0,0,2,0,0
367,15,0,0,0,1,1,1,1,0,4,1,0,9,8,4,1,0,0,1,0,1,14,3,0,0,1,2,0,0
368,13,0,1,0,2,0,2,0,0,5,0,0,8,7,2,1,0,1,2,0,0,8,6,0,0,2,1,0,2
369,15,0,0,0,0,1,0,3,3,7,2,0,10,5,13,1,0,0,3,2,0,9,5,0,0,2,1,0,2
370,20,0,0,0,0,0,1,6,0,11,1,0,11,6,13,1,0,0,6,0,0,6,10,0,0,0,3,0,2
371,24,0,0,0,0,1,2,1,2,5,2,0,18,9,9,2,0,1,4,0,0,14,10,1,0,1,4,0,4
372,23,1,0,0,1,1,4,2,0,12,1,0,11,11,9,1,0,0,4,1,0,13,9,0,0,2,2,0,0
373,22,0,0,0,1,1,3,5,0,15,2,0,9,8,14,1,0,0,5,2,0,10,7,0,0,1,2,0,0
374,20,0,0,0,0,0,4,3,0,5,3,0,16,6,10,0,0,0,3,1,0,13,8,0,0,1,3,0,2
375,22,1,0,0,1,1,4,1,0,10,1,0,11,11,7,1,0,0,3,1,0,14,8,0,0,2,2,0,0
376,18,0,0,0,3,1,2,3,0,5,4,0,14,7,9,0,0,0,4,1,1,13,7,0,0,2,2,0,2
377,15,0,0,0,0,0,1,2,1,4,1,0,8,8,7,0,0,0,2,1,0,10,5,0,0,1,2,0,2
378,14,0,0,0,2,1,2,2,0,6,2,0,8,7,7,2,0,1,4,0,1,8,6,0,0,2,1,0,2
379,20,0,0,0,1,1,1,4,0,8,3,0,12,6,10,1,0,0,4,1,1,13,5,0,0,0,3,0,0
380,15,0,0,0,0,1,1,2,0,7,1,0,9,3,6,1,0,0,2,1,0,9,3,0,0,0,2,0,0
381,20,2,0,0,1,1,2,1,0,5,1,1,16,7,5,0,0,0,4,0,0,12,10,0,0,0,4,0,2
382,14,0,0,0,0,0,1,2,0,5,1,0,6,6,6,0,1,0,3,1,0,8,4,0,0,0,2,0,0
383,16,0,0,0,1,1,0,3,0,8,2,0,9,3,7,0,0,0,5,1,1,8,4,0,0,0,2,0,0
384,17,0,0,0,0,1,1,4,0,10,2,0,9,3,10,1,0,0,4,2,0,8,4,0,0,0,2,0,0
385,18,0,1,0,0,2,1,1,1,7,2,0,9,8,7,2,0,1,3,2,0,12,5,0,0,1,2,0,0
386,24,0,0,0,0,1,3,2,1,9,2,0,18,5,10,1,0,0,4,2,0,14,8,0,0,0,4,0,2
387,21,0,0,0,0,1,3,1,2,4,1,0,16,11,10,1,0,0,1,1,0,17,8,0,0,1,4,0,4
388,22,0,0,0,1,1,1,2,1,11,2,0,9,8,8,1,0,0,5,2,0,10,7,0,0,1,2,0,0
389,13,0,0,0,1,0,2,1,1,1,2,0,16,1,6,1,0,1,1,0,0,12,5,0,0,1,2,0,0
390,14,0,1,1,0,0,1,2,1,9,0,0,9,3,7,1,0,1,2,0,0,8,4,0,0,0,2,0,0
391,24,0,0,0,0,2,1,3,1,8,4,0,22,1,11,2,0,0,4,2,0,12,8,1,0,4,1,0,4
392,22,1,0,0,0,1,0,4,1,11,2,1,9,8,12,0,1,0,5,2,0,10,7,0,0,1,2,0,0
393,11,0,0,0,0,0,4,1,0,2,1,0,8,7,6,0,0,0,3,0,0,6,7,0,0,1,2,0,4
394,17,0,0,0,2,2,0,3,0,10,3,0,6,6,8,1,0,0,6,2,1,8,4,0,0,0,2,0,0
395,12,0,0,0,0,1,1,1,1,6,1,0,8,2,6,1,0,0,2,1,0,7,3,0,0,2,0,0,0
396,25,0,0,0,0,0,5,5,0,13,4,0,11,10,15,1,0,0,8,2,0,8,12,0,0,2,2,0,2
397,14,0,0,0,1,0,2,4,0,7,3,0,9,3,10,0,0,0,4,1,1,9,3,0,0,0,2,0,0
398,20,1,1,0,1,2,2,2,3,12,2,0,13,8,14,2,0,0,4,2,0,12,8,0,0,2,2,0,2
399,17,0,0,0,0,2,2,1,1,8,0,1,10,6,8,4,0,1,4,0,0,7,8,0,0,1,2,0,2
400,19,0,0,0,1,0,4,1,0,5,1,0,14,8,6,1,0,0,1,1,0,15,6,0,0,1,3,0,2
401,18,0,0,0,0,1,3,2,0,7,2,0,9,8,8,1,0,0,3,1,0,10,6,0,0,0,3,0,2
402,18,0,0,0,1,0,5,0,1,3,0,0,16,10,7,0,0,0,1,0,0,15,9,0,0,3,1,1,4
403,17,1,1,0,0,0,1,6,0,11,1,0,13,3,13,5,0,1,8,1,0,5,9,1,0,1,2,0,2
404,14,0,0,0,0,0,0,2,0,3,1,0,9,5,4,1,0,0,3,1,0,6,6,0,0,1,2,0,4
405,22,0,0,0,1,2,1,5,1,14,4,0,8,8,15,1,0,1,7,3,1,9,6,0,0,1,2,0,2
406,23,0,0,0,1,1,2,4,1,15,3,0,8,8,13,1,0,0,5,2,0,8,7,0,0,1,2,0,2
407,13,0,0,0,0,0,2,1,0,6,0,0,6,5,4,0,0,0,1,0,0,8,3,0,0,1,1,0,0
408,13,0,0,0,0,0,2,3,1,6,2,0,12,0,10,0,0,0,3,2,0,9,3,0,0,0,2,0,0
409,17,0,0,0,0,2,1,2,0,10,1,0,9,3,7,3,0,1,3,1,0,8,4,0,0,0,2,0,0
410,25,0,0,0,0,0,6,2,0,8,2,0,17,10,10,1,0,1,5,0,0,12,13,0,0,1,4,0,4
411,16,0,0,0,0,1,1,2,2,7,1,0,8,8,10,1,0,0,2,1,0,11,5,0,0,2,1,0,0
412,16,0,0,0,0,1,1,2,0,10,0,0,6,5,6,2,0,1,5,1,0,4,6,0,0,0,2,0,2
413,13,0,0,1,1,1,0,4,1,8,3,0,6,5,12,1,1,0,5,2,1,8,3,0,0,1,1,0,0
414,13,0,0,0,0,0,3,0,1,2,0,0,12,5,5,0,0,0,0,0,0,13,4,0,0,1,2,0,0
415,16,1,0,0,1,1,3,0,1,9,0,0,11,5,6,1,0,0,2,0,0,10,6,0,0,2,1,0,0
416,22,0,0,0,1,0,4,4,0,10,3,0,14,7,12,0,0,0,5,2,0,10,9,0,0,1,3,0,4
417,14,0,0,0,1,0,3,0,1,6,0,0,8,7,5,1,0,1,2,0,0,8,6,0,0,2,1,0,2
418,20,0,0,0,0,0,5,4,1,9,2,0,14,8,15,2,0,0,5,1,0,11,10,0,0,1,3,0,2
419,18,0,0,0,0,1,2,5,0,9,3,0,11,5,13,2,0,0,5,1,0,7,8,0,0,1,2,0,2
420,19,0,0,0,1,1,1,5,0,12,2,0,8,7,12,1,0,0,5,2,0,7,7,0,0,2,1,0,2
421,22,1,0,0,0,1,3,1,1,9,1,0,14,8,8,2,0,1,2,1,0,14,7,0,0,1,3,0,2
422,19,0,1,0,0,0,2,1,1,5,1,0,15,6,6,1,0,0,3,0,0,11,7,1,0,0,4,0,5
423,19,0,1,0,0,1,2,2,0,7,3,0,12,5,7,2,0,0,6,0,0,8,8,1,0,1,2,0,0
424,21,0,0,0,0,1,1,5,0,11,2,0,9,8,13,1,1,0,6,1,0,7,9,0,0,0,3,0,2
425,20,1,0,0,2,0,3,3,0,7,2,0,15,8,9,0,0,0,4,0,1,15,8,0,0,1,3,0,0
426,12,3,1,0,1,2,1,2,0,14,2,0,3,3,7,2,0,0,8,3,1,3,3,0,0,0,1,0,0
427,24,0,0,0,1,4,1,4,1,14,3,0,13,8,15,5,0,0,6,5,0,14,7,0,0,3,1,0,0
428,9,0,0,0,0,0,2,2,0,3,1,0,8,2,7,1,1,0,3,1,0,5,4,0,0,1,1,0,2
429,16,1,1,0,0,1,4,0,1,6,0,0,11,10,7,2,0,0,3,0,0,11,9,0,0,2,2,0,2
430,19,0,0,0,0,2,1,5,0,12,2,0,9,6,13,2,0,0,5,2,0,8,7,0,0,0,2,0,0
431,23,0,0,0,0,1,4,2,0,10,1,0,11,11,9,1,0,0,2,1,0,15,7,0,0,2,2,0,0
432,20,0,0,0,1,1,3,2,2,10,1,0,13,8,12,1,0,0,3,1,0,12,8,0,0,2,2,0,2
433,22,0,1,0,1,1,2,4,0,12,3,0,12,6,11,1,0,0,7,2,1,11,7,0,0,0,3,0,0
434,25,0,0,0,1,1,4,1,2,11,1,0,15,11,11,1,0,0,2,1,0,16,9,0,0,3,2,0,2
435,19,0,0,0,0,2,3,1,1,5,1,0,15,8,9,2,0,0,1,1,0,16,6,0,0,0,4,0,2
436,20,1,0,0,0,0,4,2,0,7,1,0,11,11,8,0,0,0,4,0,0,11,10,0,0,1,3,0,2
437,23,0,0,0,0,2,1,4,0,10,3,0,12,8,11,2,0,0,5,2,0,9,9,0,0,1,3,0,4
438,11,0,0,0,2,0,1,1,0,3,0,0,7,7,3,0,0,0,2,0,0,6,6,0,0,2,1,0,4
439,21,0,0,0,1,1,2,3,0,11,2,0,9,8,9,2,0,0,4,1,0,9,7,0,0,0,3,0,2
440,19,0,0,0,1,1,3,2,1,7,2,0,11,10,10,1,0,0,4,1,0,12,9,0,0,3,1,0,0
441,18,0,0,0,1,1,4,1,0,6,2,0,10,10,7,1,0,0,4,0,0,8,10,0,0,2,2,0,4
442,17,0,0,0,1,1,2,2,0,6,2,0,9,8,7,1,0,0,4,0,1,11,6,0,0,1,2,0,0
443,21,0,0,1,1,0,6,1,1,8,1,0,13,13,10,0,0,0,3,0,0,13,11,0,0,2,3,0,4
444,17,0,0,0,2,1,3,1,1,7,1,0,13,7,8,1,0,0,3,1,0,10,8,0,0,2,2,0,4
445,22,0,0,0,0,1,2,3,0,13,1,0,8,8,9,2,0,0,4,1,0,8,7,0,0,1,2,0,2
446,16,0,0,0,0,1,0,3,1,6,2,0,8,7,10,1,1,0,3,2,0,8,5,0,0,1,2,0,4
447,15,0,0,0,0,0,1,3,1,5,2,0,12,3,10,1,1,0,5,1,0,6,6,1,0,0,3,0,5
448,11,0,0,0,1,1,2,3,0,10,2,0,3,3,9,1,0,0,5,2,0,3,3,0,0,0,1,0,0
449,17,0,0,0,1,0,3,3,0,1,3,0,16,8,9,0,0,0,3,0,0,10,11,0,0,3,2,0,6
450,20,0,0,0,0,2,4,2,1,8,2,0,14,8,12,2,0,0,2,2,0,16,6,0,0,2,2,0,0
451,19,0,0,0,1,1,1,4,1,14,3,0,6,5,12,0,0,0,7,2,1,6,5,0,0,1,1,0,0
452,15,0,0,0,1,1,2,3,0,5,3,0,11,5,9,2,0,0,4,1,0,8,7,0,0,1,2,0,2
453,15,0,0,0,0,0,5,0,0,2,0,0,13,8,5,0,0,0,1,0,0,12,7,0,0,1,3,0,4
454,19,0,0,0,1,0,5,3,0,12,2,0,8,8,11,1,0,0,6,2,0,8,8,0,0,2,1,0,0
455,11,0,1,0,0,1,0,1,0,7,1,0,3,3,3,1,0,1,4,2,0,4,2,0,0,0,1,0,0
456,16,2,0,0,0,0,1,3,0,10,2,0,6,5,7,1,0,0,7,2,0,4,7,0,0,1,1,0,0
